0 SPEKTR R
0 THORAD AGENA D DEB
1 04748U 70025CW  15126.96746499  .00000330  00000-0  49172-3 0  9998
2 04748 100.1290 123.1112 0005182 201.3708 213.2777 13.61809544230539
0 FENGYUN 1C DEB
1 31994U 99025CPX 15126.30224399 -.00000017  00000-0  14112-4 0  9990
2 31994 098.5401 321.1918 0164897 085.7610 276.2377 13.94554222405697
0 THORAD AGENA D DEB
1 04945U 70025GF  15127.36961988  .00001663  00000-0  15627-2 0  9991
2 04945 099.8628 266.6848 0098677 318.7525 040.6200 13.80978734233509
0 COSMOS 1375 DEB
1 16386U 82055AA  15127.53490113 -.00000055  00000-0  28371-4 0  9992
2 16386 065.8368 234.7947 0042748 181.9179 263.4217 13.69552281646620
0 DELTA 1 DEB
1 27578U 75052LF  15126.92081832  .00000758  00000-0  90443-3 0  9999
2 27578 099.7362 288.7260 0046103 205.5725 314.4555 13.70254949702011
0 FENGYUN 1C DEB
1 30205U 99025VN  15128.16591940  .00000232  00000-0  22571-3 0  9994
2 30205 098.9777 024.5885 0122133 240.0922 279.3437 13.85859691419916
0 SL-16 DEB
1 22615U 93016Z   15128.05891154  .00000544  00000-0  44935-3 0  9996
2 22615 071.0036 338.8922 0138103 290.7001 225.1627 13.89201188117493
0 FENGYUN 1C DEB
1 31716U 99025CDP 15125.83720968  .00000968  00000-0  72938-3 0  9995
2 31716 098.5459 257.7861 0148383 055.3402 094.6622 13.91316273401844
0 FENGYUN 1C DEB
1 32106U 99025CQY 15127.19404084  .00003361  00000-0  22959-2 0  9995
2 32106 101.4922 120.6158 0163597 167.4353 253.8920 13.94478130395259
0 FENGYUN 1C DEB
1 35199U 99025DPF 15125.05329404  .00002388  00000-0  19009-2 0  9995
2 35199 098.4681 214.6877 0131768 133.6859 227.6810 13.87993015383186
0 SCOUT G-1 DEB
1 15950U 85066D   15127.08170786  .00003474  00000-0  28549-2 0  9996
2 15950 089.9340 340.8527 0121081 272.2309 242.3007 13.85809653477477
0 FENGYUN 1C DEB
1 30283U 99025YU  15128.08304363  .00000085  00000-0  75187-4 0  9990
2 30283 099.0763 160.4109 0191669 351.7253 065.8618 14.00342158424968
0 FENGYUN 1C DEB
1 29996U 99025LW  15127.40109917  .00001999  00000-0  14594-2 0  9990
2 29996 099.1779 073.9750 0150657 209.2925 270.3697 13.91962574420684
0 COSMOS 2251 DEB
1 37533U 93036BNN 15124.21018581  .00002018  00000-0  12209-2 0  9998
2 37533 074.0697 078.7570 0184525 338.9794 079.1966 13.99007637290181
0 COSMOS 1275 DEB
1 12749U 81053CS  15128.13797626  .00000407  00000-0  41474-3 0  9992
2 12749 082.8109 255.6467 0061720 300.6428 122.1024 13.73788841688786
0 IRIDIUM 33 DEB
1 39792U 97051AAZ 15127.26805192  .00002586  00000-0  15088-2 0  9996
2 39792 086.4401 325.3277 0187788 007.3798 353.0071 13.99697155 61266
0 COSMOS 1275 DEB
1 13490U 81053GN  15128.18700441  .00000578  00000-0  57682-3 0  9997
2 13490 082.8372 284.6439 0069336 248.4736 232.9339 13.75440449651190
0 COSMOS 1275 DEB
1 15542U 81053KD  15126.49493440  .00000798  00000-0  78816-3 0  9993
2 15542 083.0073 182.1931 0073156 239.0569 186.0309 13.76256686667827
0 FENGYUN 1C DEB
1 31284U 99025BNS 15127.29415774  .00000676  00000-0  51589-3 0  9998
2 31284 099.8146 310.2590 0151092 318.7910 163.7408 13.92261398413645
0 DELTA 1 DEB
1 12206U 78026AX  15126.51422124  .00000482  00000-0  33459-3 0  9991
2 12206 098.6981 323.1050 0171270 181.9646 178.0865 13.96450857733647
0 THOR ABLESTAR DEB
1 13513U 61015KW  15127.15228804  .00000714  00000-0  69543-3 0  9994
2 13513 065.6832 019.9704 0106611 315.9962 197.1168 13.83180473757319
0 FENGYUN 1C DEB
1 38809U 99025EUZ 15127.32019883  .00001390  00000-0  60662-3 0  9999
2 38809 098.9411 165.9625 0241995 195.0963 227.2463 14.11095911213889
0 FENGYUN 1C DEB
1 31723U 99025CDW 15127.46416078  .00002847  00000-0  20775-2 0  9997
2 31723 097.8328 021.1627 0147649 357.9169 002.1362 13.91649577401466
0 YAOGAN 7 DEB
1 38266U 09069C   15128.14010627  .00000920  00000-0  34882-3 0  9996
2 38266 097.9580 079.1921 0264191 179.0165 240.6111 14.15703452274185
0 TIROS 2 DEB *
1 05922U 60016E   15128.08681220 -.00000070  00000-0  68074-4 0  9992
2 05922 047.0295 150.2430 0040292 155.2248 311.2225 13.69642727195431
0 DELTA 1 DEB
1 21543U 75052GX  15127.37838198  .00018413  00000-0  15090-1 0  9990
2 21543 099.7830 073.7302 0120618 251.6160 236.5772 13.86122367171284
0 COSMOS 1375 DEB
1 17800U 82055AS  15125.75182131 -.00000071  00000-0  94559-5 0  9994
2 17800 065.8355 241.7903 0042740 264.1727 248.5300 13.70157055476319
0 THORAD AGENA D DEB
1 19422U 70025QA  15128.05223902  .00000356  00000-0  50867-3 0  9995
2 19422 100.1656 332.1023 0012176 042.1151 112.4322 13.63909341493037
0 THORAD AGENA D DEB
1 14467U 70025NT  15128.11266882  .00000313  00000-0  46747-3 0  9995
2 14467 100.0435 185.7245 0003389 109.7101 319.2711 13.62121009609005
0 COSMOS 1375 DEB
1 16211U 82055N   15125.81536042 -.00000010  00000-0  78989-4 0  9991
2 16211 065.8353 250.5576 0041140 262.0378 254.9054 13.69867689476684
0 FENGYUN 1C DEB
1 31531U 99025BXW 15126.36876801  .00001726  00000-0  53300-3 0  9992
2 31531 098.8155 187.4555 0290168 047.9812 314.5680 14.21161261416488
0 FENGYUN 1C DEB
1 30144U 99025SZ  15128.06828132  .00000403  00000-0  35111-3 0  9995
2 30144 099.2673 162.8810 0130283 334.6726 077.5244 13.88169556420933
0 THORAD AGENA D DEB
1 19238U 70025PT  15127.54695125  .00001099  00000-0  12659-2 0  9994
2 19238 099.8727 151.9368 0048004 105.7979 045.6584 13.71302771382898
0 FENGYUN 1C DEB
1 29793U 99025CK  15126.77649200  .00000850  00000-0  62579-3 0  9990
2 29793 098.4442 229.6884 0151943 346.7749 164.7035 13.92703164421497
0 FENGYUN 1C DEB
1 37406U 99025EFY 15126.59792919  .00000867  00000-0  60255-3 0  9993
2 37406 098.4675 250.1940 0163295 308.5499 115.6983 13.95043441270989
0 FENGYUN 1C DEB
1 31650U 99025CBG 15126.19658713  .00017612  00000-0  56603-2 0  9994
2 31650 095.2314 275.3202 0280459 094.5855 030.9470 14.19271861406054
0 YAOGAN 4 DEB
1 38264U 08061C   15126.43982792  .00001202  00000-0  43804-3 0  9994
2 38264 097.8761 334.9740 0267595 162.2434 317.9270 14.16623289330141
0 SL-16 DEB
1 22363U 92093BC  15125.11694523  .00000238  00000-0  20277-3 0  9998
2 22363 071.0370 011.2684 0148255 299.8786 210.1880 13.92003359132980
0 COSMOS 2251 DEB
1 33822U 93036BP  15128.16380461  .00002187  00000-0  13178-2 0  9995
2 33822 074.0817 073.3934 0183152 335.9576 132.1534 13.99306964317622
0 COSMOS 970 DEB
1 14444U 77121BG  15127.46042597  .00000832  00000-0  10118-2 0  9994
2 14444 065.7976 138.8330 0045368 134.4404 014.8088 13.71030481679437
0 DELTA 1 DEB
1 26835U 75052KP  15127.19908612  .00001338  00000-0  15438-2 0  9993
2 26835 099.5788 239.4518 0044099 205.0394 224.0002 13.70772115163287
0 FENGYUN 1C DEB
1 31629U 99025CAK 15125.72059976  .00001902  00000-0  14497-2 0  9994
2 31629 102.1740 323.0984 0141951 131.7816 229.5563 13.90868143406897
0 THOR AGENA B DEB
1 00511U 62049D   15126.80576964  .00000076  00000-0  78890-4 0  9997
2 00511 080.4289 255.9952 0031064 337.3907 173.9029 13.68120906624901
0 COSMOS 1275 DEB
1 39962U 81053PE  15125.64555467  .00000613  00000-0  59917-3 0  9996
2 39962 082.8164 251.9194 0072544 248.3478 111.0042 13.76645353624159
0 COSMOS 1375 DEB
1 16205U 82055G   15127.51498089  .00000504  00000-0  58599-3 0  9992
2 16205 065.8271 157.8888 0071843 264.0045 260.1908 13.76520478478923
0 FENGYUN 1C DEB
1 35196U 99025DPC 15125.63759718  .00000956  00000-0  43265-3 0  9992
2 35196 098.9511 177.4703 0237220 216.9808 298.7302 14.10581388345112
0 FENGYUN 1C DEB
1 30609U 99025AMQ 15127.32394198  .00001636  00000-0  11859-2 0  9990
2 30609 098.5466 259.0009 0149558 063.4242 350.1051 13.92507150417028
0 FENGYUN 1C DEB
1 30314U 99025AAB 15127.28628350  .00000871  00000-0  64509-3 0  9999
2 30314 098.4633 234.1738 0149388 355.5216 058.4418 13.92473575421210
0 THORAD AGENA D DEB
1 05067U 70025JM  15128.19835561  .00000296  00000-0  43811-3 0  9994
2 05067 100.0019 197.8406 0005416 009.7427 053.3969 13.62963891232517
0 FENGYUN 1C DEB
1 31831U 99025CHV 15105.98098213  .00005190  00000-0  37399-2 0  9991
2 31831 097.8915 019.0586 0147123 064.6057 297.0254 13.92054389399512
0 FENGYUN 1C DEB
1 30047U 99025NY  15127.53257378  .00000607  00000-0  50207-3 0  9995
2 30047 099.9304 341.3361 0133368 118.4925 273.2547 13.89233167421005
0 COSMOS 397 DEB
1 05416U 71015BN  15127.97635274  .00000913  00000-0  10508-2 0  9998
2 05416 065.7876 340.6273 0057383 124.9345 346.5169 13.73641476734657
0 FENGYUN 1C DEB
1 29812U 99025DE  15126.77890394  .00000865  00000-0  63237-3 0  9992
2 29812 098.4559 232.3525 0151537 343.6265 166.6787 13.93065506421609
0 FENGYUN 1C DEB
1 30409U 99025ADY 15127.47148564  .00000694  00000-0  45266-3 0  9991
2 30409 098.4983 310.4517 0175559 045.1979 007.3518 13.98013537422818
0 FENGYUN 1C DEB
1 37473U 99025EJT 15126.89937583  .00006341  00000-0  91230-3 0  9998
2 37473 099.2502 286.1185 0373076 301.3129 055.2031 14.38932468290712
0 COSMOS 516
1 06154U 72066A   15127.85724751 -.00000053  00000-0  35095-4 0  9997
2 06154 064.8108 222.8486 0076098 200.6606 316.9027 13.77644497149023
0 DELTA 1 DEB
1 07959U 72058CP  15126.58932719  .00000936  00000-0  38553-3 0  9996
2 07959 098.0246 061.5340 0249870 358.0158 002.0004 14.13448433194207
0 THORAD AGENA D DEB
1 04679U 70025BC  15128.04196939  .00000510  00000-0  68137-3 0  9992
2 04679 100.0841 063.7318 0017732 335.8829 083.8936 13.65715743236334
0 THORAD AGENA D DEB
1 22532U 70025QN  15127.51741227  .00000910  00000-0  12179-2 0  9995
2 22532 100.0849 109.9607 0005616 034.4754 087.2098 13.63249653 99762
0 THORAD AGENA D DEB
1 04656U 70025AQ  15127.36560035  .00000238  00000-0  33908-3 0  9998
2 04656 099.5535 040.2353 0021769 324.7015 154.0696 13.66592164239113
0 FENGYUN 1C DEB
1 38722U 99025ETP 15127.59361597  .00002543  00000-0  97315-3 0  9990
2 38722 099.3649 264.8487 0257256 328.2865 030.2425 14.15069486283311
0 THORAD AGENA D DEB
1 05151U 70025JU  15128.06832884  .00000349  00000-0  51084-3 0  9999
2 05151 100.0981 166.5639 0001517 174.5410 239.8138 13.62492683730957
0 FENGYUN 1C DEB
1 31010U 99025BDC 15127.65615558  .00002263  00000-0  16120-2 0  9992
2 31010 101.7383 201.5037 0152770 338.1369 021.3309 13.93531115413821
0 DELTA 1 DEB
1 15788U 78026GT  15126.44229259  .00000706  00000-0  58678-3 0  9994
2 15788 098.8486 201.3585 0126508 159.5953 264.2354 13.88144612639694
0 FENGYUN 1C DEB
1 30020U 99025MV  15128.01529910  .00000731  00000-0  45692-3 0  9994
2 30020 099.1250 152.6338 0183327 015.8331 041.7095 13.99893044424507
0 COSMOS 1275 DEB
1 13802U 81053GZ  15127.42588116  .00000639  00000-0  64293-3 0  9997
2 13802 082.8027 276.5583 0062935 024.2607 028.1169 13.75142195667166
0 FENGYUN 1C DEB
1 31360U 99025BRQ 15128.09393468  .00003616  00000-0  27468-2 0  9992
2 31360 098.0129 072.4528 0135345 013.8852 346.5974 13.90056881408764
0 FENGYUN 1C DEB
1 31455U 99025BUT 15125.40692338  .00000392  00000-0  20291-3 0  9993
2 31455 098.9387 187.9294 0224419 229.2985 193.0416 14.08435383415567
0 SL-8 R/B
1 13302U 82066B   15127.40837271  .00000128  00000-0  12768-3 0  9997
2 13302 082.9305 090.9461 0038376 203.1550 268.4706 13.70255315642513
0 SL-16 DEB
1 22605U 93016P   15127.17446447  .00000319  00000-0  27660-3 0  9994
2 22605 070.9996 241.0433 0132433 198.9402 231.6487 13.89576063120454
0 ARIANE 1 DEB
1 17423U 86019FJ  15127.10827572  .00000268  00000-0  18965-3 0  9997
2 17423 099.1743 179.4667 0176860 117.1646 297.7176 13.98738266447373
0 COSMOS 1275 DEB
1 17025U 81053KJ  15126.87699803  .00000753  00000-0  72605-3 0  9995
2 17025 082.8261 270.8611 0074199 265.4747 250.1836 13.77628107504897
0 COSMOS 2251 DEB
1 34433U 93036SA  15128.18316867  .00002704  00000-0  16287-2 0  9994
2 34433 074.0238 058.9173 0180136 352.0301 132.6505 13.99444191316983
0 SL-14 DEB
1 25204U 87068AF  15128.08931645  .00003331  00000-0  26386-2 0  9992
2 25204 082.4324 247.2564 0122831 215.6095 208.8587 13.87710742865886
0 THORAD AGENA D DEB
1 22533U 70025QP  15126.88578344  .00001223  00000-0  16106-2 0  9995
2 22533 100.0669 098.3096 0004335 051.1560 002.6701 13.63447065 99279
0 THORAD AGENA D DEB
1 04177U 69082AV  15128.08690291  .00000722  00000-0  61512-3 0  9995
2 04177 070.0691 130.3490 0122410 231.3354 127.6746 13.87713168292972
0 FENGYUN 1C DEB
1 30392U 99025ADF 15128.05335104  .00000921  00000-0  54257-3 0  9998
2 30392 099.1456 143.2126 0190821 333.1603 097.9969 14.01840494423757
0 COSMOS 785
1 08473U 75116A   15128.15146036 -.00000062  00000-0  23161-4 0  9991
2 08473 065.0786 002.8444 0095095 262.1654 242.7973 13.82150628988478
0 FENGYUN 1C DEB
1 31960U 99025CNM 15110.60161105  .00003115  00000-0  23055-2 0  9999
2 31960 099.7110 258.0556 0140374 124.7592 236.8831 13.91486240395723
0 SL-16 DEB
1 39872U 93016AW  15126.01522096  .00001034  00000-0  76802-3 0  9992
2 39872 070.9921 328.2117 0145259 284.4695 228.7281 13.92532617641175
0 DELTA 1 DEB
1 10261U 77065CN  15126.99108025  .00005122  00000-0  62549-3 0  9993
2 10261 029.0217 326.5792 0380550 329.1585 192.7589 14.41288152897473
0 FENGYUN 1C DEB
1 30302U 99025ZP  15126.84414303  .00003798  00000-0  28337-2 0  9997
2 30302 098.5650 250.7361 0137280 110.6424 250.9519 13.90957775419846
0 SL-16 DEB
1 22354U 92093AT  15126.50994363  .00000062  00000-0  75826-4 0  9993
2 22354 071.1448 063.0124 0142501 118.7520 356.1489 13.92039600133440
0 FENGYUN 1C DEB
1 30434U 99025AEV 15128.07035419  .00000300  00000-0  27238-3 0  9993
2 30434 099.2502 170.5536 0123250 275.9238 136.9240 13.88095819419853
0 THORAD AGENA D DEB
1 21721U 70025QG  15128.18249700  .00000823  00000-0  10849-2 0  9992
2 21721 100.0876 202.0275 0008206 091.8569 324.9174 13.64510617171002
0 FENGYUN 1C DEB
1 32313U 99025CXE 15127.30576168  .00002150  00000-0  15472-2 0  9998
2 32313 099.2686 163.3162 0146774 226.3075 132.5909 13.92975765395077
0 DMSP 5D-2 F13 DEB
1 40434U 95015AL  15126.91446293  .00001275  00000-0  72274-3 0  9998
2 40434 098.6918 126.4148 0193311 064.3055 297.7807 14.02662093 11730
0 THORAD AGENA D DEB
1 04768U 70025DN  15126.87052660  .00000442  00000-0  56304-3 0  9999
2 04768 100.1237 249.4943 0031426 202.5389 270.8772 13.69381356242490
0 COSMOS 2251 DEB
1 36451U 93036BBA 15126.31180821  .00001079  00000-0  54036-3 0  9997
2 36451 073.9453 355.7933 0213395 273.9963 205.8469 14.06815451297163
0 FENGYUN 1C DEB
1 38783U 99025ETX 15121.31690869  .00004043  00000-0  92415-3 0  9991
2 38783 098.7979 153.1281 0320919 151.1120 210.7826 14.29117131242550
0 COSMOS 1225
1 12087U 80097A   15127.32857733  .00000080  00000-0  68031-4 0  9996
2 12087 082.9477 238.3918 0055768 208.2430 174.7833 13.74430321726108
0 THORAD AGENA D DEB
1 05026U 70025JA  15128.09732890  .00001168  00000-0  13761-2 0  9998
2 05026 100.1960 072.2335 0034960 288.1407 192.2795 13.70206052228335
0 FENGYUN 1C DEB
1 31836U 99025CJA 15125.89656219  .00001569  00000-0  11655-2 0  9997
2 31836 098.6098 280.1493 0140224 092.6264 269.0957 13.91829072403874
0 COSMOS 1275 DEB
1 12675U 81053AF  15128.17134683  .00000763  00000-0  74655-3 0  9994
2 12675 082.9399 047.6775 0067585 146.4879 324.4990 13.76902428689825
0 THOR ABLESTAR DEB
1 06747U 61015KM  15127.35893266  .00000413  00000-0  35166-3 0  9997
2 06747 066.5998 101.7750 0142782 009.5224 350.8508 13.92381096726338
0 COSMOS 1375 DEB
1 16383U 82055X   15127.68704006  .00000238  00000-0  25335-3 0  9992
2 16383 065.8306 217.8060 0050486 202.2160 157.7178 13.73445887477577
0 THOR ABLESTAR DEB
1 00252U 61015CD  15126.86353375  .00000203  00000-0  28057-3 0  9997
2 00252 067.0800 030.6850 0061489 298.0148 129.9733 13.75720087693130
0 FENGYUN 1C DEB
1 36269U 99025DWW 15127.78063550 -.00000140  00000-0  00000+0 0  9996
2 36269 099.0779 241.7538 0262388 131.1440 231.3194 14.17142055328558
0 COSMOS 1275 DEB
1 12742U 81053CK  15125.53025762  .00000119  00000-0  11025-3 0  9990
2 12742 082.9511 031.8957 0048965 073.1217 043.1911 13.73246930691654
0 SCOUT G-1 DEB
1 29208U 87080L   15127.71580206  .00004287  00000-0  37902-2 0  9993
2 29208 090.2821 291.5307 0095694 188.1062 171.9046 13.82865473549464
0 COSMOS 1383
1 13301U 82066A   15127.47949178  .00000053  00000-0  44867-4 0  9996
2 13301 082.9292 113.2728 0026133 298.6776 227.3724 13.68616064640789
0 THORAD DELTA 1 DEB
1 08301U 74089BJ  15127.13310810  .00005801  00000-0  51418-2 0  9998
2 08301 102.9872 323.8233 0097906 226.7804 132.5129 13.83389129980251
0 FENGYUN 1C DEB
1 31484U 99025BVY 15114.11441711  .00008601  00000-0  53582-2 0  9997
2 31484 101.8307 232.7513 0170335 262.2967 095.8815 13.98312372411537
0 COSMOS 970 DEB
1 10563U 77121E   15127.47940811  .00000835  00000-0  76936-3 0  9993
2 10563 065.8485 159.4255 0107629 197.7406 161.9893 13.85408816874395
0 FENGYUN 1C DEB
1 31834U 99025CHY 15128.10316428  .00000489  00000-0  31774-3 0  9992
2 31834 098.3897 252.4082 0175328 186.2130 173.6863 13.99359620413138
0 COSMOS 1275 DEB
1 12781U 81053DX  15128.15062366  .00000811  00000-0  76975-3 0  9999
2 12781 083.1747 358.1501 0074215 347.5888 179.0227 13.78572739689201
0 THORAD AGENA D DEB
1 04708U 70025BW  15128.20016211  .00001587  00000-0  15844-2 0  9998
2 04708 100.0403 251.6509 0073592 182.8806 245.0206 13.78463926235149
0 SL-8 R/B
1 05051U 71020B   15126.13462859  .00000015  00000-0  97488-4 0  9990
2 05051 065.8159 267.1661 0060384 281.8775 119.5251 13.75755958215439
0 THORAD AGENA D DEB
1 19351U 70025PW  15125.85414831  .00000397  00000-0  50904-3 0  9991
2 19351 100.0683 078.9782 0030339 055.8971 322.8057 13.69628248374430
0 COSMOS 1891
1 18402U 87087A   15128.16696503  .00000037  00000-0  24076-4 0  9991
2 18402 082.9217 343.3314 0049107 289.9904 206.7596 13.73610485381677
0 COSMOS 1275 DEB
1 12748U 81053CR  15126.46891288  .00000244  00000-0  24485-3 0  9996
2 12748 082.9862 116.9366 0046640 106.8489 047.8246 13.73183968689246
0 COSMOS 1174 DEB
1 12354U 80030Y   15128.17039906  .00003712  00000-0  21466-3 0  9993
2 12354 066.1112 256.7212 0447356 294.1714 061.3239 14.56188996805774
0 CZ-2D DEB
1 36292U 08056H   15127.00370512  .00000376  00000-0  24950-3 0  9994
2 36292 098.6871 035.0413 0175145 075.0791 286.9694 13.99649609331323
0 COSMOS 1275 DEB
1 12728U 81053BV  15126.36619829  .00000085  00000-0  73232-4 0  9990
2 12728 082.8067 269.5178 0054011 355.9534 037.1917 13.74777124680191
0 FENGYUN 1C DEB
1 30279U 99025YQ  15127.87414806  .00002505  00000-0  10190-2 0  9995
2 30279 099.1289 236.6718 0242940 207.1775 303.9074 14.13731783428068
0 FENGYUN 1C DEB
1 32333U 99025CYA 15111.96805720  .00005880  00000-0  43833-2 0  9999
2 32333 097.8860 019.3632 0132791 021.0051 339.6496 13.91036285393777
0 FENGYUN 1C DEB
1 37597U 99025EKR 15127.08745839  .00004601  00000-0  13791-2 0  9990
2 37597 098.3124 241.7246 0284349 270.7649 085.6233 14.22416885338216
0 SL-8 R/B
1 16799U 86047B   15128.05353274  .00000181  00000-0  16564-3 0  9998
2 16799 082.9176 294.5416 0065271 272.3387 227.7184 13.77221203385107
0 COSMOS 1275 DEB
1 14405U 81053JD  15126.75199226  .00000764  00000-0  73312-3 0  9993
2 14405 083.2659 120.7996 0069287 288.2596 191.2796 13.78067422685728
0 FENGYUN 1C DEB
1 31755U 99025CFE 15126.29087128  .00000261  00000-0  15937-3 0  9995
2 31755 099.0150 157.8218 0198117 085.9356 336.4715 14.04624248418133
0 COSMOS 2251 DEB
1 34344U 93036PS  15125.79011038  .00002080  00000-0  12368-2 0  9994
2 34344 073.9900 052.8811 0177889 001.0921 028.4574 14.00470439316941
0 SL-16 DEB
1 22341U 92093AE  15126.52044802  .00000241  00000-0  20988-3 0  9992
2 22341 070.7452 156.1637 0135279 021.3624 127.9272 13.91686579132756
0 FENGYUN 1C DEB
1 30224U 99025WH  15128.11507444  .00000368  00000-0  33397-3 0  9994
2 30224 099.2480 069.5774 0113373 247.9835 230.4466 13.87289260420398
0 SL-16 DEB
1 25402U 98043J   15125.87206199  .00000206  00000-0  16783-3 0  9999
2 25402 099.1664 075.2519 0153631 235.5273 141.3070 13.95606360856357
0 FENGYUN 1C DEB
1 36180U 99025DTD 15117.38909597  .00001432  00000-0  61739-3 0  9997
2 36180 098.3943 330.4293 0234170 050.9550 311.3057 14.12297415373730
0 THORAD AGENA D DEB
1 04774U 70025DU  15127.50047973  .00001172  00000-0  12952-2 0  9999
2 04774 099.8017 097.1987 0046534 174.9188 300.9647 13.73678246232170
0 FENGYUN 1C DEB
1 29798U 99025CQ  15126.85757096  .00002468  00000-0  19306-2 0  9993
2 29798 099.3084 093.1279 0123945 284.6206 136.4897 13.89590345420239
0 FENGYUN 1C DEB
1 29772U 99025BN  15126.75869950  .00001034  00000-0  73782-3 0  9994
2 29772 098.4579 240.6710 0147025 322.9612 204.4529 13.94348005422040
0 COSMOS 2463
1 36519U 10017A   15127.83676369 -.00000105  00000-0 -13323-3 0  9990
2 36519 082.9613 350.6350 0035118 227.1833 132.6370 13.71377065251742
0 FENGYUN 1C DEB
1 29965U 99025KP  15127.53167993  .00000331  00000-0  25866-3 0  9992
2 29965 099.1866 152.8552 0146698 229.4160 286.8702 13.94321392423120
0 COSMOS 1802
1 17159U 86093A   15127.49568772  .00000043  00000-0  30347-4 0  9991
2 17159 082.9267 301.9333 0041415 239.0723 172.9345 13.72677272425042
0 FENGYUN 1C DEB
1 30388U 99025ADB 15127.98944168  .00000892  00000-0  38559-3 0  9994
2 30388 098.9902 143.5381 0237449 306.2777 114.0275 14.13123048427018
0 SL-8 DEB
1 28706U 90017C   15127.24165362  .00000876  00000-0  78991-3 0  9993
2 28706 083.0903 211.4481 0082943 035.8724 025.0867 13.81275126496850
0 FENGYUN 1C DEB
1 33646U 99025DEF 15126.62193601  .00001831  00000-0  14064-2 0  9990
2 33646 098.5780 264.3647 0127521 099.0294 318.8043 13.90529334387301
0 ASTRID
1 23464U 95002B   15127.51465958  .00000105  00000-0  98474-4 0  9996
2 23464 082.9253 139.7628 0039424 262.2810 252.1933 13.72440858 15710
0 COSMOS 2327
1 23773U 96004A   15127.34680363  .00000077  00000-0  64682-4 0  9994
2 23773 082.9855 231.9545 0049094 064.7191 040.1257 13.74425366968287
0 ALOUETTE 1 (S-27)
1 00424U 62049A   15128.11610902  .00000079  00000-0  81046-4 0  9997
2 00424 080.4652 309.4512 0022448 262.9583 234.9731 13.69009310625965
0 SL-8 R/B
1 27819U 03023B   15128.06205396  .00000085  00000-0  73498-4 0  9991
2 27819 082.9496 234.7562 0047469 052.3813 051.9892 13.74151213597966
0 FAISAT
1 23465U 95002C   15127.54552480  .00000026  00000-0  12409-4 0  9993
2 23465 082.9248 140.6163 0036059 266.9817 207.4085 13.71853857 15604
0 THOR ABLESTAR DEB
1 00715U 63049E   15126.95422413  .00000693  00000-0  77073-3 0  9995
2 00715 089.9626 109.3608 0028999 066.6075 346.3319 13.70430240547165
0 SL-8 R/B
1 12150U 81006B   15128.19278892  .00000027  00000-0  10807-3 0  9995
2 12150 065.8216 183.6228 0060073 232.4127 194.4208 13.76811414723170
0 FENGYUN 1C DEB
1 31804U 99025CGS 15127.49832402  .00001715  00000-0  11295-2 0  9993
2 31804 098.3659 219.6380 0158620 281.9099 076.4320 13.97100793404399
0 COSMOS 970 DEB
1 12864U 77121AS  15126.26735362  .00000907  00000-0  80846-3 0  9993
2 12864 065.8340 070.1208 0108973 236.0885 276.6106 13.86885309754675
0 DELTA 1 DEB
1 10839U 76077CK  15127.51412047  .00009921  00000-0  11154-1 0  9992
2 10839 101.9308 135.9479 0030721 028.5524 122.8706 13.70845987848167
0 SL-8 R/B
1 18403U 87087B   15127.53825098  .00000170  00000-0  15620-3 0  9997
2 18403 082.9159 307.4325 0057781 177.5463 235.7962 13.76427301384134
0 COSMOS 1275 DEB
1 12743U 81053CL  15128.17356215  .00000188  00000-0  17098-3 0  9996
2 12743 082.9286 002.7111 0062080 039.2605 080.9191 13.77331926692497
0 COSMOS 1275 DEB
1 12650U 81053E   15128.19690753  .00000628  00000-0  60402-3 0  9999
2 12650 082.9390 020.4187 0064041 056.1618 053.7539 13.77752271692282
0 FENGYUN 1C DEB
1 31022U 99025BDQ 15116.45482762  .00000457  00000-0  40376-3 0  9994
2 31022 099.4359 213.2601 0112264 029.1210 331.6145 13.87698498410859
0 TRANSIT 16 DEB
1 38530U 67048H   15127.44720355  .00007000  00000-0  78585-2 0  9992
2 38530 089.6789 134.5103 0029536 231.5867 128.3104 13.70720793203780
0 THOR ABLESTAR DEB
1 00327U 61015DD  15126.83524703  .00000128  00000-0  15957-3 0  9993
2 00327 066.5431 308.9008 0120340 239.0569 119.8635 13.89385068723096
0 SL-16 DEB
1 39726U 92093KS  15126.99718885  .00000082  00000-0  95741-4 0  9990
2 39726 071.1557 122.4701 0124849 264.9179 125.0873 13.90327089 73792
0 FENGYUN 1C DEB
1 31989U 99025CPS 15127.37326274  .00000719  00000-0  59340-3 0  9996
2 31989 099.3498 096.1371 0119819 270.4959 245.9829 13.89303058399961
0 FENGYUN 1C DEB
1 30136U 99025SR  15127.36353200  .00000298  00000-0  24590-3 0  9998
2 30136 098.5207 268.0168 0132629 355.0120 057.5220 13.91954399421917
0 COSMOS 2135
1 21130U 91013A   15128.19097279  .00000085  00000-0  67705-4 0  9994
2 21130 082.8304 050.0935 0066959 042.6838 064.7459 13.78456796217104
0 TSIKADA
1 23463U 95002A   15127.15757340  .00000045  00000-0  32558-4 0  9998
2 23463 082.9249 136.7781 0037532 250.9862 178.0075 13.72431734 15929
0 COSMOS 1275 DEB
1 13485U 81053GH  15126.53261101  .00000147  00000-0  12750-3 0  9992
2 13485 082.9398 313.5333 0067024 194.6807 192.5609 13.78588573654571
0 THOR AGENA B R/B
